sale_date,product_id,region_id,quantity,unit_price
2025-06-21,431,1,83,2635
2025-06-24,396,3,70,2532
2025-04-02,978,7,61,2242
2025-04-28,647,1,82,898
2025-04-17,362,2,65,4327
2025-05-27,431,6,96,4256
2025-07-19,572,3,46,2056
2025-04-21,186,5,32,3804
2025-05-15,1,5,92,3717
2025-03-03,608,5,98,3225
2025-06-15,713,4,68,2578
2025-03-07,915,3,40,4599
2025-08-11,470,2,92,2797
2025-03-03,32,4,48,3745
2025-06-08,128,3,43,3146
2025-07-16,380,2,12,4322
2025-05-01,597,4,31,3097
2025-04-05,918,7,37,2799
2025-06-26,537,6,18,4356
2025-04-16,554,4,90,795
2025-03-31,221,3,13,3424
2025-04-11,609,3,2,1074
2025-03-07,805,2,47,1759
2025-05-30,765,1,73,1313
2025-07-02,392,3,42,3706
2025-07-27,466,3,3,3060
2025-06-01,815,2,33,1347
2025-06-22,172,7,37,2144
2025-05-24,972,6,57,3418
2025-08-22,210,2,2,3464
2025-08-21,860,5,63,2887
2025-08-26,549,6,52,1306
2025-05-08,606,3,22,3056
2025-03-18,639,6,86,2073
2025-06-08,602,3,28,3572
2025-04-08,551,4,12,1655
2025-06-13,644,3,50,4764
2025-05-27,641,2,47,4755
2025-07-14,156,6,9,4422
2025-05-14,479,6,87,908
2025-08-21,493,4,66,2944
2025-06-09,461,4,8,1720
2025-04-23,94,7,99,4810
2025-06-28,613,5,47,2719
2025-04-20,603,3,100,1234
2025-03-09,430,5,48,4811
2025-07-20,512,1,90,4491
2025-08-07,299,3,70,648
2025-06-30,158,6,10,4945
2025-05-08,349,3,41,3728
2025-08-03,600,6,70,1774
2025-07-17,366,7,1,2850
2025-06-05,680,5,10,1091
2025-05-02,488,5,77,2018
2025-07-26,735,6,64,1979
2025-04-13,334,3,49,2774
2025-08-03,98,1,40,1184
2025-05-29,802,5,43,3369
2025-05-02,441,1,4,2308
2025-07-27,756,7,72,3554
2025-03-08,968,7,90,4017
2025-07-31,643,7,45,1302
2025-05-08,883,1,83,3697
2025-03-16,953,5,6,3692
2025-03-28,305,2,26,4061
2025-03-09,629,4,4,601
2025-08-04,602,4,18,1758
2025-07-25,303,7,84,1967
2025-05-10,613,2,72,4290
2025-08-26,490,2,35,2095
2025-03-02,691,4,24,1036
2025-06-30,130,5,31,3695
2025-08-09,635,4,67,1350
2025-04-11,90,6,78,4180
2025-06-14,391,1,55,3785
2025-04-01,51,1,42,2184
2025-03-27,578,2,13,1416
2025-03-30,796,7,44,4767
2025-05-16,231,6,57,3999
2025-07-06,216,3,32,2352
2025-06-16,603,7,59,4727
2025-07-30,768,7,100,581
2025-04-29,81,1,87,1339
2025-06-19,216,4,28,4620
2025-05-28,107,4,23,2315
2025-04-17,760,1,82,4424
2025-03-10,282,6,56,1770
2025-03-29,996,3,63,4757
2025-08-03,416,2,76,1617
2025-06-03,642,4,76,3867
2025-06-16,107,5,32,3182
2025-05-10,798,4,26,1125
2025-03-23,897,5,31,3405
2025-03-02,50,3,99,4310
2025-03-07,869,2,61,1734
2025-07-22,330,3,72,650
2025-06-15,117,5,17,1836
2025-04-21,628,2,66,2577
2025-04-23,311,4,69,1512
2025-03-19,695,5,57,525
2025-03-09,136,7,49,4244
2025-04-29,212,6,26,4110
2025-04-02,334,1,66,3881
2025-07-01,98,5,73,1766
2025-03-29,112,5,12,1191
2025-04-15,880,2,18,3557
2025-04-13,923,4,20,2976
2025-08-03,391,1,43,3676
2025-06-28,253,5,78,928
2025-04-07,858,5,68,882
2025-05-19,224,3,85,3287
2025-03-20,180,4,67,3407
2025-03-06,793,1,23,2304
2025-08-20,392,1,77,1111
2025-04-28,269,1,94,1027
2025-05-13,787,1,79,4444
2025-04-11,742,3,32,1647
2025-06-02,490,7,49,3297
2025-04-29,59,1,15,2616
2025-04-18,186,4,39,559
2025-06-06,16,4,54,1982
2025-05-02,524,6,72,700
2025-07-12,209,6,75,4762
2025-08-10,144,1,41,1262
2025-06-30,536,3,8,2473
2025-07-24,553,4,98,4249
2025-08-12,673,5,50,1269
2025-08-26,968,1,23,1773
2025-07-26,796,5,11,4261
2025-03-03,8,6,90,2314
2025-04-28,817,2,14,4305
2025-08-20,876,1,84,2786
2025-06-05,844,4,87,2142
2025-06-27,804,3,91,4120
2025-04-06,761,2,68,4614
2025-06-02,364,2,18,1055
2025-04-05,298,3,22,1256
2025-07-21,851,2,37,4522
2025-04-24,499,7,32,2661
2025-05-17,824,7,37,4717
2025-06-08,189,3,59,4145
2025-06-30,778,5,29,3503
2025-05-14,422,5,24,2843
2025-04-22,641,3,73,4050
2025-06-19,532,6,91,709
2025-03-22,667,2,41,1512
2025-08-25,970,1,80,2610
2025-08-09,918,2,46,2023
2025-07-22,821,5,36,2783
2025-08-18,818,1,89,1227
2025-06-25,776,3,100,2879
2025-06-10,732,6,4,4701
2025-03-22,788,5,1,2496
2025-06-10,738,6,91,4161
2025-06-23,60,2,22,1925
2025-08-27,647,2,34,863
2025-07-09,517,4,37,1400
2025-08-14,9,4,48,3530
2025-06-15,768,3,94,501
2025-05-30,328,6,7,4840
2025-08-29,593,3,11,1220
2025-05-28,347,1,5,4248
2025-08-13,136,7,81,3626
2025-06-28,821,3,32,3833
2025-04-13,205,2,92,3366
2025-08-14,353,1,97,2229
2025-04-28,22,1,54,4115
2025-08-09,716,5,82,3312
2025-07-02,498,2,27,1825
2025-04-07,521,3,40,3103
2025-08-28,22,3,35,2705
2025-08-16,655,6,43,1812
2025-06-30,542,3,10,2719
2025-07-03,75,3,37,1189
2025-03-12,143,2,69,1539
2025-06-03,442,6,100,4070
2025-04-07,401,3,55,3155
2025-03-28,17,3,30,3160
2025-03-24,823,7,17,3766
2025-08-11,308,4,66,850
2025-03-30,555,2,90,3075
2025-08-08,375,5,71,2216
2025-05-19,632,6,38,3369
2025-03-06,176,3,87,794
2025-04-20,752,5,24,2456
2025-08-06,677,4,80,2577
2025-03-22,322,7,99,3469
2025-08-14,362,5,41,811
2025-06-12,395,7,82,2261
2025-06-17,526,2,73,3217
2025-04-14,517,7,28,2188
2025-07-22,810,7,50,2947
2025-04-30,85,2,19,2927
2025-08-23,4,5,36,2286
2025-08-26,114,3,28,3836
2025-07-27,778,3,76,4116
2025-04-21,76,4,80,2792
2025-05-09,771,2,50,2958
2025-05-14,464,7,53,4419
2025-05-17,667,7,54,1644
2025-05-08,703,1,35,4645
2025-06-14,828,2,46,2457
2025-04-23,387,6,4,3333
2025-08-26,642,6,43,2093
2025-08-17,807,2,39,4871
2025-08-09,34,2,87,2944
2025-07-18,718,3,15,727
2025-03-18,634,2,57,1058
2025-07-12,495,4,2,4221
2025-06-27,305,7,54,3107
2025-06-27,885,7,25,3436
2025-03-04,303,7,62,2022
2025-08-28,93,7,28,1802
2025-03-14,108,4,55,1939
2025-05-31,57,1,58,4728
2025-03-05,908,7,94,4218
2025-08-13,853,1,75,1646
2025-06-29,647,1,3,3670
2025-07-09,68,1,9,2813
2025-08-01,143,1,69,4634
2025-08-24,593,4,53,2076
2025-08-05,704,7,36,4869
2025-05-21,406,4,32,2393
2025-03-21,968,3,60,3546
2025-04-24,80,3,51,1235
2025-08-17,87,7,84,1384
2025-08-20,980,6,33,2970
2025-07-18,130,4,51,739
2025-06-25,120,5,6,4556
2025-07-06,310,3,88,4167
2025-03-04,17,2,54,968
2025-04-05,267,6,12,4883
2025-05-26,842,2,77,721
2025-05-22,771,7,93,2816
2025-04-09,933,7,83,4919
2025-03-04,195,7,11,1510
2025-04-21,251,5,34,4869
2025-03-30,12,6,53,968
2025-06-10,225,6,2,4709
2025-04-11,375,5,26,4882
2025-05-22,337,1,33,743
2025-03-17,155,2,41,1264
2025-05-03,812,3,80,4187
2025-07-01,416,3,92,3314
2025-06-21,796,6,63,1859
2025-04-24,360,3,41,4461
2025-07-09,274,6,69,4443
2025-06-20,258,7,22,2099
2025-05-19,756,2,1,3136
2025-07-06,76,3,83,2051
2025-07-25,489,7,78,3861
2025-03-27,970,5,46,2296
2025-04-27,508,3,97,4670
2025-07-15,243,5,36,2124
2025-08-01,786,5,10,2134
2025-07-14,913,2,70,1428
2025-04-05,537,3,34,4170
2025-05-19,490,3,1,3288
2025-07-13,134,2,85,1189
2025-03-08,880,3,71,1962
2025-03-25,601,1,49,4352
2025-08-24,325,7,70,1649
2025-04-26,415,1,63,4837
2025-03-11,227,6,8,3217
2025-04-21,763,5,12,3608
2025-05-25,859,1,48,2791
2025-03-13,867,4,39,3300
2025-06-29,477,7,56,4050
2025-03-20,304,4,99,3487
2025-03-20,399,1,17,4910
2025-06-27,596,4,70,2400
2025-05-02,601,4,50,4188
2025-03-14,506,5,36,4722
2025-08-05,306,3,54,3761
2025-06-12,839,3,26,4507
2025-03-22,483,1,11,1006
2025-03-23,524,6,41,4193
2025-06-10,928,1,9,2019
2025-04-23,139,7,52,2242
2025-08-17,823,1,46,2002
2025-04-17,366,5,18,3815
2025-03-14,15,3,36,1450
2025-04-29,579,6,89,2080
2025-04-14,271,1,17,3113
2025-08-22,428,2,24,4144
2025-05-18,90,6,51,3257
2025-04-29,358,5,51,3537
2025-05-12,859,1,45,3418
2025-06-05,150,5,4,1725
2025-07-30,991,5,45,4039
2025-05-20,196,7,53,3369
2025-04-13,147,1,72,3853
2025-06-02,535,5,17,1938
2025-07-27,886,1,11,1623
2025-06-03,338,4,4,1065
2025-08-13,89,7,26,3659
2025-07-25,633,6,64,2582
2025-08-07,570,5,76,3605
2025-03-10,444,4,56,823
2025-05-10,976,4,30,4500
2025-03-12,857,5,76,3315
2025-04-28,7,6,99,3704
2025-06-13,299,3,46,4339
2025-06-21,895,7,89,3414
2025-07-13,513,7,41,1029
2025-06-30,96,5,94,859
2025-07-17,258,3,87,1143
2025-04-18,720,4,97,1424
2025-07-05,510,6,9,4008
2025-05-20,166,7,99,1540
2025-08-13,646,1,91,1652
2025-03-09,745,1,36,2764
2025-05-28,427,1,70,3609
2025-03-30,217,1,78,4616
2025-04-23,814,3,90,4685
2025-03-21,569,3,36,2662
2025-07-02,417,1,98,4459
2025-06-05,558,5,60,1196
2025-05-17,176,5,24,1099
2025-04-18,305,3,77,3599
2025-08-24,928,7,81,2291
2025-06-10,536,5,1,4970
2025-05-04,933,5,68,2778
2025-08-22,9,3,21,2040
2025-04-01,719,2,64,2236
2025-06-09,965,6,8,3516
2025-04-12,740,2,49,1584
2025-04-30,371,2,85,2177
2025-05-12,83,4,92,2454
2025-08-19,486,1,40,3698
2025-06-20,33,1,87,3840
2025-08-16,416,4,22,1011
2025-03-14,15,6,28,3329
2025-08-07,246,1,68,2603
2025-06-16,628,3,95,1355
2025-08-12,553,4,56,2937
2025-07-23,124,6,23,4064
2025-05-30,713,7,65,3879
2025-05-23,23,5,20,2487
2025-08-22,622,3,84,3681
2025-06-04,251,6,21,4340
2025-08-07,129,4,94,4635
2025-03-02,21,3,64,2249
2025-06-27,671,3,100,1846
2025-08-20,518,1,71,1084
2025-08-03,422,4,59,1853
2025-08-04,167,1,6,1881
2025-03-30,123,6,55,2213
2025-08-28,694,2,83,4220
2025-07-21,754,1,41,3618
2025-04-06,7,1,28,2296
2025-07-16,539,1,34,2755
2025-04-02,565,6,27,4643
2025-07-06,60,5,27,1180
2025-08-26,664,2,72,2101
2025-07-09,547,6,49,3397
2025-07-14,505,4,15,2732
2025-05-10,926,2,63,3199
2025-07-09,660,7,88,2798
2025-05-25,253,3,25,3290
2025-06-01,509,2,51,2097
2025-03-22,7,3,62,4405
2025-04-06,990,3,15,1941
2025-06-04,705,7,73,3484
2025-04-19,518,6,55,2670
2025-07-10,296,1,91,3103
2025-05-31,276,5,74,2041
2025-08-08,652,7,21,1022
2025-05-05,766,4,58,1572
2025-08-01,282,4,17,4285
2025-04-04,416,1,67,3853
2025-07-20,808,5,59,1212
2025-04-21,269,3,57,1423
2025-04-21,235,2,97,1963
2025-04-18,149,3,3,2781
2025-04-02,476,4,40,2085
2025-04-21,491,1,15,2745
2025-08-02,753,2,27,1456
2025-08-15,371,5,59,1651
2025-06-03,524,1,81,3816
2025-07-22,890,6,36,943
2025-05-09,819,5,94,3352
2025-04-02,672,5,38,1294
2025-05-12,981,2,3,2619
2025-06-12,211,6,45,4590
2025-05-11,203,3,49,2561
2025-03-11,522,7,55,2092
2025-04-30,452,6,59,1492
2025-04-10,787,1,33,1803
2025-04-02,425,5,26,1791
2025-08-21,174,7,54,1198
2025-05-28,541,3,65,2955
2025-06-10,935,6,36,681
2025-06-05,463,1,1,1808
2025-04-23,510,7,16,4172
2025-06-22,210,6,26,996
2025-05-19,467,3,17,3320
2025-03-30,561,3,36,2852
2025-07-19,926,4,87,2303
2025-04-01,4,3,91,2396
2025-03-03,798,1,74,4576
2025-05-07,702,6,88,3916
2025-07-29,38,4,99,2899
2025-05-21,620,6,58,2568
2025-04-01,522,7,59,3549
2025-07-18,814,3,13,2258
2025-07-18,415,1,58,2700
2025-06-18,2,7,82,4831
2025-03-31,20,5,24,3810
2025-06-28,560,5,31,3242
2025-03-03,213,1,16,3756
2025-07-05,820,4,80,4662
2025-04-12,1000,7,48,4849
2025-05-25,442,5,62,1459
2025-03-31,459,5,68,3726
2025-03-24,321,4,21,3586
2025-04-12,843,7,27,4223
2025-06-10,639,1,60,4952
2025-05-12,583,4,59,840
2025-03-07,88,5,4,4457
2025-04-07,597,7,61,4839
2025-05-07,961,6,33,1344
2025-07-16,136,1,53,2387
2025-05-08,891,3,77,1569
2025-05-27,34,2,14,569
2025-05-04,135,7,24,1622
2025-08-26,135,6,38,1695
2025-03-04,828,7,25,2941
2025-05-31,508,7,74,4690
2025-06-11,240,7,33,2424
2025-04-28,377,2,35,4347
2025-03-03,152,2,23,2726
2025-07-02,313,7,39,2430
2025-06-08,365,2,20,4532
2025-05-31,31,3,29,1122
2025-03-07,255,1,16,4837
2025-04-08,789,4,92,921
2025-08-15,225,2,1,4840
2025-04-21,633,4,35,3049
2025-04-15,117,5,98,4031
2025-05-21,591,2,49,4877
2025-04-05,290,1,93,1158
2025-05-21,754,2,23,2120
2025-06-26,978,1,77,4878
2025-06-24,604,7,44,1434
2025-05-16,306,7,62,1310
2025-08-05,321,2,6,625
2025-07-04,59,7,36,4225
2025-08-17,401,6,74,1510
2025-07-23,952,6,80,636
2025-08-20,565,5,38,962
2025-05-10,826,4,25,3564
2025-04-24,389,6,35,2479
2025-07-06,861,5,48,3243
2025-08-14,895,5,87,2087
2025-08-03,800,7,36,4658
2025-06-29,652,1,68,1583
2025-04-01,313,2,37,1966
2025-05-03,713,2,55,1054
2025-05-11,98,2,23,2310
2025-03-14,572,5,62,3297
2025-08-11,665,5,16,591
2025-07-24,103,5,46,1248
2025-03-04,841,6,91,3346
2025-07-11,571,6,23,4919
2025-03-27,50,2,15,839
2025-05-22,927,2,9,2156
2025-07-07,757,2,68,1579
2025-06-17,908,3,98,2952
2025-06-29,824,5,34,1956
2025-06-27,121,1,49,3595
2025-05-16,209,5,93,1233
2025-04-06,683,6,45,3846
2025-05-20,764,3,92,2293
2025-04-10,460,3,89,2659
2025-04-27,986,1,81,2738
2025-07-07,102,5,41,3665
2025-08-08,524,3,58,4335
2025-03-30,862,5,17,4471
2025-07-03,596,2,62,632
2025-08-19,766,6,79,2803
2025-08-06,853,1,47,4298
2025-06-29,10,6,18,3403
2025-06-30,134,3,57,4548
2025-03-31,192,2,46,4194
2025-08-10,680,5,47,3233
2025-06-25,93,5,34,3273
2025-04-29,142,3,10,2362
2025-04-05,315,4,73,4946
2025-03-22,325,2,23,4707
2025-07-31,783,7,96,2579
2025-07-21,75,5,44,2373
2025-03-27,279,2,12,3136
2025-04-17,140,4,67,3508
2025-05-04,36,5,34,1963
2025-04-12,968,2,21,1679
2025-04-19,403,4,29,1316
2025-04-25,98,6,93,4600
2025-07-18,21,4,44,4929
2025-06-01,164,1,85,1638
2025-04-16,470,6,89,2102
2025-04-21,183,7,18,4647
2025-03-19,966,6,30,4013
2025-06-02,51,3,25,706
2025-06-05,805,4,93,2989
2025-06-16,904,6,69,4882
2025-08-10,857,5,59,4540
2025-07-29,960,2,60,4697
2025-03-08,175,1,56,2674
2025-07-14,395,7,65,2629
2025-07-15,782,5,85,705
2025-07-23,853,2,87,1976
2025-07-19,327,5,11,4725
2025-05-04,47,4,5,3278
2025-03-15,280,6,87,1647
2025-03-25,772,4,10,3027
2025-03-19,973,7,54,3562
2025-04-20,139,4,91,2888
2025-07-03,958,7,34,4588
2025-05-12,962,4,31,2456
2025-05-02,204,6,71,3485
2025-03-05,41,4,63,4018
2025-03-14,941,5,80,4918
2025-07-18,480,4,47,3264
2025-04-10,763,5,59,3582
2025-03-31,248,1,50,2404
2025-05-09,709,4,60,4218
2025-06-25,927,3,93,3559
2025-05-21,769,3,15,4401
2025-08-23,364,5,8,1876
2025-06-18,968,4,26,1230
2025-07-01,906,7,3,4812
2025-04-18,526,3,74,3607
2025-04-03,236,3,32,3759
2025-08-04,763,2,1,4374
2025-08-08,159,4,88,3921
2025-04-17,68,7,22,2248
2025-08-25,528,3,84,3640
2025-08-12,745,7,22,4523
2025-07-29,915,4,10,2901
2025-05-08,808,4,86,2454
2025-06-30,901,6,51,3543
2025-06-15,888,5,42,3878
2025-08-23,377,2,85,2003
2025-08-16,590,1,31,2027
2025-07-05,768,2,6,2445
2025-06-15,876,7,86,1294
2025-03-29,185,4,75,2299
2025-07-10,324,4,33,795
2025-08-16,284,1,11,2373
2025-07-06,46,7,1,1993
2025-04-25,909,1,23,1947
2025-06-03,365,4,59,4922
2025-04-02,753,7,80,2436
2025-05-29,863,7,16,1624
2025-03-22,48,5,13,1826
2025-04-13,648,4,71,1218
2025-06-08,432,1,51,3730
2025-07-18,323,3,18,3441
2025-05-11,472,3,21,1942
2025-07-21,362,7,73,734
2025-04-06,94,4,37,4973
2025-04-05,97,5,27,1891
2025-06-07,992,4,78,808
2025-04-04,491,2,95,1192
2025-06-23,300,1,46,4412
2025-08-26,90,5,99,2948
2025-08-18,390,7,57,4559
2025-06-20,227,4,48,721
2025-03-24,328,7,44,1752
2025-05-15,174,1,63,2498
2025-05-04,18,1,27,2845
2025-04-08,80,3,59,514
2025-04-22,97,7,75,1247
2025-06-26,84,4,62,1057
2025-03-10,263,5,13,1878
2025-08-07,290,5,94,2355
2025-06-21,350,6,55,3994
2025-04-02,954,2,89,976
2025-07-22,125,5,57,1097
2025-06-08,798,3,4,832
2025-05-08,441,3,44,3305
2025-07-29,803,7,24,735
2025-08-23,139,5,80,3892
2025-05-10,958,6,75,1706
2025-08-10,602,4,59,1942
2025-04-20,839,5,16,4196
2025-05-15,261,4,60,775
2025-04-18,312,7,43,2090
2025-08-15,317,4,94,1984
2025-05-21,7,4,72,4238
2025-04-29,203,1,24,1047
2025-04-09,427,7,3,2160
2025-06-08,18,4,5,2255
2025-06-14,95,2,68,649
2025-05-25,130,4,54,1540
2025-07-06,676,6,97,3644
2025-08-18,155,7,70,2094
2025-08-08,456,7,86,1400
2025-03-24,685,4,11,2345
2025-07-22,843,5,51,531
2025-05-09,342,7,48,2195
2025-04-22,492,3,62,2786
2025-06-10,537,5,52,3731
2025-03-07,451,1,81,4088
2025-03-19,385,2,13,2910
2025-05-06,385,5,1,4371
2025-05-05,928,6,77,2716
2025-05-07,190,1,24,2499
2025-07-09,622,7,68,2942
2025-04-01,472,6,7,3271
2025-05-03,736,6,49,4545
2025-04-10,773,6,27,3213
2025-05-09,98,7,90,3649
2025-07-15,188,2,23,4594
2025-04-14,713,7,20,1016
2025-07-16,332,6,42,4335
2025-06-14,838,4,4,4051
2025-05-20,471,2,10,2661
2025-08-10,378,2,84,3273
2025-04-20,987,7,29,1337
2025-05-28,379,1,62,3829
2025-04-18,404,5,6,1901
2025-06-14,515,2,21,1932
2025-03-04,327,7,53,2594
2025-04-10,101,6,75,1190
2025-05-25,819,3,46,1552
2025-07-27,220,3,23,1841
2025-06-18,499,7,60,3014
2025-05-31,574,4,96,3137
2025-08-09,17,1,49,3215
2025-03-18,393,5,88,1317
2025-04-27,444,3,51,4531
2025-07-25,486,2,83,1320
2025-03-28,381,3,71,3791
2025-04-01,83,3,83,1242
2025-06-04,649,6,21,4254
2025-05-19,130,2,20,847
2025-03-13,734,3,10,1279
2025-04-22,333,4,48,2907
2025-04-04,839,3,31,2579
2025-04-30,446,1,72,2032
2025-08-14,497,2,7,4111
2025-06-26,850,5,36,4769
2025-03-31,435,3,76,4712
2025-07-23,332,1,70,4209
2025-08-03,593,5,71,2544
2025-07-11,562,7,75,4481
2025-04-02,349,3,13,732
2025-03-12,317,7,66,2981
2025-06-16,275,6,85,2120
2025-05-08,550,1,40,2400
2025-03-11,40,4,21,975
2025-03-13,848,1,37,4835
2025-07-21,618,2,7,4202
2025-06-28,431,1,72,2227
2025-04-30,500,6,49,4834
2025-05-19,654,6,80,2097
2025-04-24,129,7,47,4550
2025-07-14,156,4,73,3733
2025-04-06,541,3,4,1916
2025-06-29,157,6,67,3330
2025-08-18,122,4,26,4024
2025-08-28,514,3,70,2956
2025-07-11,537,1,65,3417
2025-04-11,733,5,78,1498
2025-05-23,744,4,25,4727
2025-03-09,888,5,14,4827
2025-07-30,958,5,62,1993
2025-08-14,579,5,47,4367
2025-07-18,442,4,2,1898
2025-03-08,419,7,80,555
2025-07-29,543,2,61,4965
2025-04-22,411,3,90,1160
2025-08-16,85,5,9,1450
2025-07-17,439,1,28,3430
2025-04-30,850,1,45,2721
2025-06-06,55,7,2,2677
2025-05-14,908,1,31,3776
2025-08-10,27,1,24,2441
2025-08-26,113,5,63,2353
2025-07-16,410,3,20,3930
2025-03-16,311,6,59,1466
2025-06-13,890,7,74,2418
2025-03-23,293,2,74,3881
2025-05-05,69,6,25,3233
2025-08-01,336,1,20,759
2025-03-15,977,3,51,1452
2025-05-06,223,5,59,2088
2025-07-06,985,7,82,3756
2025-07-26,29,4,90,1710
2025-06-26,831,5,44,2283
2025-05-04,821,4,100,1923
2025-08-19,793,3,96,3251
2025-03-02,918,5,15,3561
2025-08-11,208,3,19,4688
2025-07-23,782,2,27,1709
2025-06-08,78,5,4,4107
2025-07-03,525,5,86,4432
2025-07-28,719,5,30,3593
2025-05-22,177,5,14,2235
2025-06-23,464,4,43,4895
2025-07-15,149,6,52,2232
2025-03-18,856,3,90,2334
2025-03-12,419,6,57,1799
2025-04-10,252,2,70,2300
2025-04-03,22,5,47,822
2025-08-01,330,5,26,2952
2025-03-18,668,4,61,2565
2025-08-29,150,2,25,691
2025-06-27,650,4,42,4008
2025-06-12,92,7,65,2998
2025-04-19,456,7,43,4882
2025-08-25,130,2,13,4310
2025-07-01,705,2,34,1937
2025-07-04,61,6,52,2696
2025-07-17,573,5,69,4500
2025-06-14,770,1,50,3159
2025-03-24,276,7,71,2624
2025-08-25,265,2,57,1489
2025-05-27,262,2,13,1573
2025-04-04,7,3,6,609
2025-03-25,751,7,39,3332
2025-08-14,854,4,6,3810
2025-05-26,532,7,98,3634
2025-06-02,40,5,89,2160
2025-05-27,160,4,34,3912
2025-05-15,51,4,53,4814
2025-08-21,698,4,72,4851
2025-04-21,542,7,48,3105
2025-06-21,582,6,38,1729
2025-03-14,259,2,73,1759
2025-06-20,646,5,73,2852
2025-08-23,781,1,3,1275
2025-06-18,395,6,14,766
2025-05-14,247,3,66,4394
2025-06-10,790,7,61,519
2025-07-16,756,3,94,4451
2025-03-13,137,1,29,1600
2025-05-02,491,2,52,4643
2025-03-04,938,7,76,2588
2025-03-24,417,7,53,707
2025-08-06,277,3,58,2216
2025-04-23,25,6,60,1896
2025-06-07,908,2,30,3271
2025-06-20,455,2,41,4563
2025-07-02,494,5,1,2244
2025-06-29,634,7,10,4156
2025-08-06,261,2,11,2568
2025-03-09,181,1,35,4397
2025-06-02,905,3,24,2669
2025-05-19,196,4,28,2968
2025-06-19,131,3,1,1313
2025-05-12,666,5,46,2013
2025-04-02,977,4,94,708
2025-08-09,364,2,56,908
2025-03-02,38,2,14,4094
2025-07-11,17,1,60,4346
2025-06-22,849,5,56,2935
2025-03-28,413,5,61,2797
2025-04-28,257,4,11,2643
2025-08-12,97,5,21,764
2025-04-13,364,2,93,2634
2025-08-07,247,2,17,3283
2025-04-30,1,2,86,3564
2025-05-01,831,5,87,2008
2025-03-29,502,4,94,1472
2025-05-19,983,5,39,3104
2025-04-13,807,3,78,839
2025-08-28,186,3,60,1422
2025-05-15,981,6,64,1876
2025-05-31,302,3,30,2201
2025-04-26,158,3,23,3039
2025-05-13,600,3,56,3507
2025-04-30,525,5,36,4220
2025-07-17,667,4,17,3017
2025-04-10,666,1,2,4863
2025-07-23,699,3,21,587
2025-05-08,146,7,15,4150
2025-04-23,478,1,22,2151
2025-08-21,208,4,32,1538
2025-06-08,998,2,29,1551
2025-07-17,301,6,51,4681
2025-03-07,796,3,70,3651
2025-05-15,692,6,9,1165
2025-08-18,584,2,83,3744
2025-03-09,64,5,55,3559
2025-07-02,377,7,100,1382
2025-08-10,925,5,17,4287
2025-06-13,120,5,13,870
2025-08-18,675,7,63,3873
2025-03-06,804,4,62,760
2025-04-01,303,7,5,2201
2025-04-10,691,1,60,4075
2025-05-22,382,5,81,873
2025-08-06,76,4,45,3203
2025-05-31,727,1,48,1415
2025-06-29,386,3,71,4464
2025-04-13,342,4,18,3568
2025-04-04,396,4,52,1539
2025-03-27,680,1,2,4331
2025-08-14,804,4,74,3087
2025-04-21,181,1,30,3260
2025-06-08,189,3,64,1173
2025-03-13,561,1,48,4274
2025-08-03,978,1,72,4823
2025-07-16,866,3,7,4760
2025-05-13,818,2,15,3354
2025-04-20,934,3,89,3492
2025-05-12,457,6,1,2602
2025-06-23,423,3,63,2100
2025-04-22,839,6,23,4900
2025-08-24,655,1,18,723
2025-08-17,366,6,44,656
2025-05-23,343,1,33,876
2025-03-05,795,4,91,1415
2025-07-30,334,4,27,4130
2025-03-25,67,5,30,2573
2025-05-12,775,5,79,4812
2025-04-12,459,4,36,4235
2025-03-28,692,3,100,4894
2025-06-23,973,5,24,3483
2025-05-27,200,2,25,1599
2025-03-10,806,4,26,1658
2025-07-02,751,7,56,1316
2025-04-04,962,3,53,1017
2025-05-10,271,3,71,3602
2025-08-10,771,4,10,3851
2025-06-26,447,5,60,1932
2025-04-24,107,4,82,1223
2025-04-03,210,5,52,4316
2025-03-23,513,3,47,4416
2025-05-26,35,5,89,1578
2025-07-13,305,6,68,1959
2025-04-11,336,1,38,1061
2025-05-29,78,3,93,3100
2025-06-13,258,2,69,2735
2025-07-27,532,4,62,690
2025-08-21,120,5,17,4872
2025-03-20,631,1,54,1564
2025-03-17,520,5,15,2807
2025-05-26,130,6,21,518
2025-07-27,763,7,43,2465
2025-06-03,409,2,64,2973
2025-06-03,156,5,21,2464
2025-04-06,239,3,2,3727
2025-04-10,933,3,96,4668
2025-08-07,233,2,72,4320
2025-08-10,682,2,19,1895
2025-05-08,269,4,56,2543
2025-05-19,927,1,44,4293
2025-06-21,754,7,3,2465
2025-04-09,311,5,51,731
2025-08-08,516,5,62,2277
2025-06-07,479,6,19,4780
2025-04-14,431,5,6,3328
2025-06-08,113,4,34,4074
2025-07-27,325,4,90,894
2025-05-16,896,3,62,4759
2025-04-30,997,7,12,3905
2025-07-01,664,3,34,1455
2025-04-15,626,2,45,3488
2025-04-13,828,4,52,4065
2025-04-10,846,7,44,2601
2025-04-11,992,2,16,4101
2025-08-15,814,1,34,3980
2025-08-29,910,7,60,1401
2025-05-11,894,7,77,3506
2025-07-20,252,4,95,1301
2025-07-17,797,7,79,2656
